Lake,Experiment,Treatment,Enclosure,community,ID,mean_J,mean_s,mean_ENS_D,final_stab,initial_stab,rate_change_ort,rate_change_oti,total_impact,mean_biomass,initial_zoop_body_size,mean_TP,mean_TN,mean_DOC,mean_PAR,mean_Temp,mean_Chla,mean_TN_TP_ratio,mean_DN_TP_ratio
Erken,Summer,FS,4,bact,Erken_Summer_FS_4_bact,0.6971286848138802,34.625,8.119238373959012,-0.0658363798531712,-0.0863494071323676,0.0326481541786355,-0.016515968633736,1.95275171487207,NA,NA,18.465,0.5969166666666667,11.715,100.8,18.144,6.105855,0.03278557315250556,0.029145370821394966
Erken,Summer,FS,4,phyto,Erken_Summer_FS_4_phyto,0.6975510339137448,20.5,4.618141766862355,-0.6560036027605,-0.571085624622939,-0.067713857145867,-0.0264133605346258,8.77316160019556,43758213.5043611,NA,18.465,0.5969166666666667,11.715,100.8,18.144,6.105855,0.03278557315250556,0.029145370821394966
Erken,Summer,FS,4,zoopl,Erken_Summer_FS_4_zoopl,0.5932853971601835,11,3.504829219744998,-0.536914469442623,-1.75709211139258,1.07618786483791,-0.406084643056868,21.7214018885092,61.366062719607,0.555671735891832,18.465,0.5969166666666667,11.715,100.8,18.144,6.105855,0.03278557315250556,0.029145370821394966
Erken,Summer,FS,6,bact,Erken_Summer_FS_6_bact,0.6393252677882394,34.583333333333336,7.663030483599125,-0.0619377394375138,-0.0316938080493551,-0.00763333294132609,-0.0751371605444369,3.27997612963804,NA,NA,19.411666666666665,0.5987666666666667,11.510000000000002,104.4,18.118,5.4954,0.031022856117102437,0.026294223782703047
Erken,Summer,FS,6,phyto,Erken_Summer_FS_6_phyto,0.6406201296706631,19.5,4.55075569690866,-0.702479619085181,-0.55797181396054,-0.110893360329937,-0.105453716033991,8.27936773301233,23913712.657879084,NA,19.411666666666665,0.5987666666666667,11.510000000000002,104.4,18.118,5.4954,0.031022856117102437,0.026294223782703047
Erken,Summer,FS,6,zoopl,Erken_Summer_FS_6_zoopl,0.5008507777328401,9.5,2.8215357509721533,-0.892869055583085,-1.67174389102042,0.683778939008186,-0.505316539066179,31.6132959277574,49.972744137895674,0.61732556777852,19.411666666666665,0.5987666666666667,11.510000000000002,104.4,18.118,5.4954,0.031022856117102437,0.026294223782703047
Erken,Summer,FS,9,bact,Erken_Summer_FS_9_bact,0.6994012525119995,31.833333333333332,7.980336271216057,-0.0204677835284818,-0.100812469159922,0.0870762205430693,-0.0611438002481529,2.82763144687343,NA,NA,19.02166666666667,0.5880666666666667,11.385,112.2,18.294,5.660235,0.03129443816285998,0.028536802683144145
Erken,Summer,FS,9,phyto,Erken_Summer_FS_9_phyto,0.7595468456380722,17.166666666666668,5.26272036833071,-0.217170849267257,-0.401677789423779,0.17378864821659,-0.0200774742937365,7.48805993044815,18908249.336306676,NA,19.02166666666667,0.5880666666666667,11.385,112.2,18.294,5.660235,0.03129443816285998,0.028536802683144145
Erken,Summer,FS,9,zoopl,Erken_Summer_FS_9_zoopl,0.5497736412231756,11.166666666666666,2.868506377958235,-0.861576355211891,-0.212959705713987,-0.26467971682785,-0.327220022089058,19.0462568367781,74.8008482410412,0.627095059221804,19.02166666666667,0.5880666666666667,11.385,112.2,18.294,5.660235,0.03129443816285998,0.028536802683144145
Erken,Summer,S,12,bact,Erken_Summer_S_12_bact,0.7255395782128854,29.625,7.106652929398865,-0.124297716677577,-0.161497420981504,-0.121029188267826,-0.005724374398328,3.41154618197707,NA,NA,16.791666666666668,0.5697,11.845,128.8,18.208,3.113985,0.0343612169527527,0.029255190540634263
Erken,Summer,S,12,phyto,Erken_Summer_S_12_phyto,0.7760530725808992,11.666666666666666,5.442472542202033,-0.0575167563913265,-0.525225226348917,0.270399284501651,-1.80944244499125e-4,3.88384827921795,16091731.383275267,NA,16.791666666666668,0.5697,11.845,128.8,18.208,3.113985,0.0343612169527527,0.029255190540634263
Erken,Summer,S,12,zoopl,Erken_Summer_S_12_zoopl,0.6545940688393895,12.833333333333334,4.215869223955305,-0.977351512872365,-0.259400561802568,-0.701496599550538,-0.314497595374269,16.8520949528703,90.83967457602189,0.561620416707908,16.791666666666668,0.5697,11.845,128.8,18.208,3.113985,0.0343612169527527,0.029255190540634263
Erken,Summer,S,14,bact,Erken_Summer_S_14_bact,0.7263656438582232,30.791666666666668,7.385400272481222,-0.082238098236972,-0.115941284055516,0.154597715346433,-0.0522491404587722,3.18328912678855,NA,NA,17.975,0.5798666666666666,11.254999999999999,126.2,18.164,4.27368,0.032652920343397875,0.02936582962545626
Erken,Summer,S,14,phyto,Erken_Summer_S_14_phyto,0.8243711604376448,13.666666666666666,5.977454282559091,-0.795089235370884,-0.259746711222166,0.687176197197486,-0.127618132759037,8.06584020965342,31654684.57871884,NA,17.975,0.5798666666666666,11.254999999999999,126.2,18.164,4.27368,0.032652920343397875,0.02936582962545626
Erken,Summer,S,14,zoopl,Erken_Summer_S_14_zoopl,0.6089959689782032,11.833333333333334,3.5601813007830567,-1.06917340196428,-0.361224851634806,-0.942986644339199,-0.246651187743188,12.9262716758635,102.29602135141918,0.569513460728292,17.975,0.5798666666666666,11.254999999999999,126.2,18.164,4.27368,0.032652920343397875,0.02936582962545626
Erken,Summer,S,3,bact,Erken_Summer_S_3_bact,0.7346220870107403,30.166666666666668,7.387566087104364,-0.0322031404946347,-0.100812469159922,0.00759072540041135,-0.0334884372276558,1.96769979382603,NA,NA,18.009999999999998,0.5629500000000001,12.115,99.8,18.13,3.95592,0.03193063219664694,0.029068167859474907
Erken,Summer,S,3,phyto,Erken_Summer_S_3_phyto,0.8513388999087677,11.5,5.471539766424484,-0.400880811087779,-0.667399625779673,0.539036724685785,-0.0769404579621952,9.0417091801088,28420289.15809064,NA,18.009999999999998,0.5629500000000001,12.115,99.8,18.13,3.95592,0.03193063219664694,0.029068167859474907
Erken,Summer,S,3,zoopl,Erken_Summer_S_3_zoopl,0.5787154463551447,11,3.1772363050224,-0.617101003810088,-0.644287394981556,-0.00266139888940568,-0.0725656703720776,7.36222293171524,85.53662440385713,0.524369023956228,18.009999999999998,0.5629500000000001,12.115,99.8,18.13,3.95592,0.03193063219664694,0.029068167859474907
Erken,Summer,S,5,bact,Erken_Summer_S_5_bact,0.6995317209516326,30.541666666666668,7.237567603709787,-0.0964901209441735,-0.042288374480751,0.0845495317153222,-0.0112903082856006,1.47083312503609,NA,NA,19.885,0.5852666666666667,11.504999999999999,76.6,18.11,3.80922,0.030400124363027917,0.02448565316505881
Erken,Summer,S,5,phyto,Erken_Summer_S_5_phyto,0.7151109604309925,11.833333333333334,4.1185485536171385,-0.656324718819954,-0.491495562702816,0.604328595761042,-0.145785078242726,12.8290277863337,18824648.750738997,NA,19.885,0.5852666666666667,11.504999999999999,76.6,18.11,3.80922,0.030400124363027917,0.02448565316505881
Erken,Summer,S,5,zoopl,Erken_Summer_S_5_zoopl,0.614280932952139,13,3.5722083494465315,-0.0489515642867628,-0.330817117153667,0.233868382320279,-0.233590878263522,3.9706499538384,130.15074942774126,0.478037838843111,19.885,0.5852666666666667,11.504999999999999,76.6,18.11,3.80922,0.030400124363027917,0.02448565316505881
Erssjoen,Spring,C,1,bact,Erssjoen_Spring_C_1_bact,0.6806781773048726,50.375,12.205754521638687,NA,NA,NA,NA,NA,NA,NA,23.215,0.5700833333333333,20.68,120,18.71666666666667,7.75023,0.02472801573592486,0.027759636512669293
Erssjoen,Spring,C,1,phyto,Erssjoen_Spring_C_1_phyto,0.7755632792215188,41.666666666666664,12.270507650600992,NA,NA,NA,NA,NA,5627991.044801849,NA,23.215,0.5700833333333333,20.68,120,18.71666666666667,7.75023,0.02472801573592486,0.027759636512669293
Erssjoen,Spring,C,1,zoopl,Erssjoen_Spring_C_1_zoopl,0.43943778238330883,9.5,1.9752160543731516,NA,NA,NA,NA,NA,49.400796042020986,0.655979038251051,23.215,0.5700833333333333,20.68,120,18.71666666666667,7.75023,0.02472801573592486,0.027759636512669293
Erssjoen,Spring,C,10,bact,Erssjoen_Spring_C_10_bact,0.7365215851990341,49.333333333333336,12.478146837187804,NA,NA,NA,NA,NA,NA,NA,22.588333333333335,0.5303,17.57,108,18.975,7.6866,0.023541388919892145,0.020504559082580847
Erssjoen,Spring,C,10,phyto,Erssjoen_Spring_C_10_phyto,0.7634577784771235,39.666666666666664,10.97100456184259,NA,NA,NA,NA,NA,23663855.82717777,NA,22.588333333333335,0.5303,17.57,108,18.975,7.6866,0.023541388919892145,0.020504559082580847
Erssjoen,Spring,C,10,zoopl,Erssjoen_Spring_C_10_zoopl,0.6187721201241698,10.166666666666666,3.430137234284225,NA,NA,NA,NA,NA,21.249610691777082,0.573702440507598,22.588333333333335,0.5303,17.57,108,18.975,7.6866,0.023541388919892145,0.020504559082580847
Erssjoen,Spring,C,16,bact,Erssjoen_Spring_C_16_bact,0.7313772317940019,46.458333333333336,12.377170606680375,NA,NA,NA,NA,NA,NA,NA,26.308333333333334,0.5663333333333334,18.244999999999997,120,19,9.7146,0.02168785627426037,0.019858021714326046
Erssjoen,Spring,C,16,phyto,Erssjoen_Spring_C_16_phyto,0.7746133866743885,36.833333333333336,10.34859257606628,NA,NA,NA,NA,NA,16023816.785375874,NA,26.308333333333334,0.5663333333333334,18.244999999999997,120,19,9.7146,0.02168785627426037,0.019858021714326046
Erssjoen,Spring,C,16,zoopl,Erssjoen_Spring_C_16_zoopl,0.589572112346499,10.166666666666666,2.9951039280369782,NA,NA,NA,NA,NA,52.193707582507834,0.586295581987356,26.308333333333334,0.5663333333333334,18.244999999999997,120,19,9.7146,0.02168785627426037,0.019858021714326046
Erssjoen,Spring,C,7,bact,Erssjoen_Spring_C_7_bact,0.7352445292200849,45.083333333333336,12.361929611288394,NA,NA,NA,NA,NA,NA,NA,23.748333333333335,0.5431,21.450000000000003,117,18.975,7.21758,0.022949570647926847,0.0246524521726641
Erssjoen,Spring,C,7,phyto,Erssjoen_Spring_C_7_phyto,0.8369006613811738,31.666666666666668,11.406179577568437,NA,NA,NA,NA,NA,2799332.3773108684,NA,23.748333333333335,0.5431,21.450000000000003,117,18.975,7.21758,0.022949570647926847,0.0246524521726641
Erssjoen,Spring,C,7,zoopl,Erssjoen_Spring_C_7_zoopl,0.5451616756516552,9.833333333333334,2.855448929090695,NA,NA,NA,NA,NA,56.11249619094739,0.547822354654013,23.748333333333335,0.5431,21.450000000000003,117,18.975,7.21758,0.022949570647926847,0.0246524521726641
Erssjoen,Spring,F,11,bact,Erssjoen_Spring_F_11_bact,0.7007246637899326,45.25,11.718773184567153,-0.36960306271083,-0.229960210293308,-0.161384010085862,-0.0634086821744285,3.89931000807657,NA,NA,25.395,0.5784,18.865000000000002,110,18.975,9.39654,0.02307869144360789,0.02161996114493276
Erssjoen,Spring,F,11,phyto,Erssjoen_Spring_F_11_phyto,0.7989669047962675,40.333333333333336,12.87498022230027,-0.716737216685207,-0.317518133276972,-0.764784516799447,-0.146345513812185,7.96536918579381,4015648.85324309,NA,25.395,0.5784,18.865000000000002,110,18.975,9.39654,0.02307869144360789,0.02161996114493276
Erssjoen,Spring,F,11,zoopl,Erssjoen_Spring_F_11_zoopl,0.4881491882108442,7.833333333333333,2.3571906975448385,-2.36096766826824,-2.68850629936093,0.509820498422476,-0.852597559888917,67.1855297403469,8.994861814197924,0.553862268430149,25.395,0.5784,18.865000000000002,110,18.975,9.39654,0.02307869144360789,0.02161996114493276
Erssjoen,Spring,F,13,bact,Erssjoen_Spring_F_13_bact,0.6795751283525209,49.5,11.779933481644155,-0.360042760448848,-0.188005060579088,-0.383708550966037,-0.0635649768268734,3.99035742192048,NA,NA,27.314999999999998,0.5902499999999999,21.445,115,18.966666666666665,11.0271,0.021993006792979573,0.02229418433768387
Erssjoen,Spring,F,13,phyto,Erssjoen_Spring_F_13_phyto,0.7576913356384617,41.333333333333336,10.972961640418571,-0.713406347580464,-0.399304198920619,-0.840695844558035,-0.203733988958517,10.6865810850575,1343847.3671861547,NA,27.314999999999998,0.5902499999999999,21.445,115,18.966666666666665,11.0271,0.021993006792979573,0.02229418433768387
Erssjoen,Spring,F,13,zoopl,Erssjoen_Spring_F_13_zoopl,0.4587594763208785,8.166666666666666,2.1930601050023633,-2.48625317146523,-1.61268670786519,-0.566205315259425,-0.943782395634661,49.1005093496081,18.293822124745166,0.619387780677878,27.314999999999998,0.5902499999999999,21.445,115,18.966666666666665,11.0271,0.021993006792979573,0.02229418433768387
Erssjoen,Spring,F,2,bact,Erssjoen_Spring_F_2_bact,0.6827770143270971,48.041666666666664,11.863558742083281,-0.583762514602394,-0.160555093300527,-0.543335233016676,-0.0906964445760355,7.82627055504832,NA,NA,23.681666666666665,0.5709333333333333,21.18,110,18.733333333333334,8.81993,0.024172260355150656,0.028549778868529795
Erssjoen,Spring,F,2,phyto,Erssjoen_Spring_F_2_phyto,0.7945875799417561,39.833333333333336,11.587464292016815,-0.359075734512214,-0.161552321405407,-0.38341438373186,-0.0526507968906482,4.72492366348541,12444401.177917313,NA,23.681666666666665,0.5709333333333333,21.18,110,18.733333333333334,8.81993,0.024172260355150656,0.028549778868529795
Erssjoen,Spring,F,2,zoopl,Erssjoen_Spring_F_2_zoopl,0.437886238273487,7.833333333333333,2.108709256284995,-1.87761458686518,-2.33398408441763,0.541884969548939,-0.739281859988455,64.3114668458637,9.161118824935338,0.569679231586791,23.681666666666665,0.5709333333333333,21.18,110,18.733333333333334,8.81993,0.024172260355150656,0.028549778868529795
Erssjoen,Spring,F,8,bact,Erssjoen_Spring_F_8_bact,0.7203799463904025,43.708333333333336,11.383164984731112,-0.45351735562869,-0.365057504693031,-0.57058063298857,-0.151845744931103,6.32531999795468,NA,NA,26.048333333333332,0.5706,21.515,106,18.905,10.1412,0.022005417141897278,0.022472194357038268
Erssjoen,Spring,F,8,phyto,Erssjoen_Spring_F_8_phyto,0.8006313495238605,33.666666666666664,11.041761540633617,-0.166367568197791,-0.399304198920619,0.172007962083768,-0.0764788026677179,6.12341502614139,6656847.444314121,NA,26.048333333333332,0.5706,21.515,106,18.905,10.1412,0.022005417141897278,0.022472194357038268
Erssjoen,Spring,F,8,zoopl,Erssjoen_Spring_F_8_zoopl,0.5568416396547371,7.333333333333333,2.7303144649267317,-4.70672560003591,-2.64546656511728,-1.38058769020475,-1.28309871192367,77.4383218423789,9.485524884689573,0.598321631464245,26.048333333333332,0.5706,21.515,106,18.905,10.1412,0.022005417141897278,0.022472194357038268
Erssjoen,Spring,FS,15,bact,Erssjoen_Spring_FS_15_bact,0.7480182781616197,46.375,12.249564579506746,-0.458844098105576,-0.0255333020051648,-0.32558674658689,-0.154108495607617,4.18636600953725,NA,NA,24.713333333333335,0.5559499999999999,20.295,80,19.083333333333332,11.80398,0.022708999406027518,0.022124059768847334
Erssjoen,Spring,FS,15,phyto,Erssjoen_Spring_FS_15_phyto,0.7647005958153125,38.833333333333336,10.866480604564241,-0.610133723963883,-0.44903098488485,-0.10460311314126,-0.146179772658546,12.9211727685747,2158105.6003954965,NA,24.713333333333335,0.5559499999999999,20.295,80,19.083333333333332,11.80398,0.022708999406027518,0.022124059768847334
Erssjoen,Spring,FS,15,zoopl,Erssjoen_Spring_FS_15_zoopl,0.650390994393715,9.666666666666666,3.4933593207271634,-1.79976879301652,-2.29997104143959,0.540270025077622,-0.840727072086571,52.8159665438752,16.386240541436386,0.653640720496556,24.713333333333335,0.5559499999999999,20.295,80,19.083333333333332,11.80398,0.022708999406027518,0.022124059768847334
Erssjoen,Spring,FS,4,bact,Erssjoen_Spring_FS_4_bact,0.7079257961207415,53.833333333333336,13.957183717588405,-0.192632710050672,-0.172558930880783,0.0352375011453306,-0.0666903248322924,2.99890558526108,NA,NA,22.86,0.5673833333333334,19.950000000000003,80,19.013333333333335,10.87238,0.02543903885815173,0.02824387548979494
Erssjoen,Spring,FS,4,phyto,Erssjoen_Spring_FS_4_phyto,0.7902743802636053,46,13.282719471784207,-0.713406347580464,-0.524235655038721,-0.883335764226466,-0.0714778076075286,13.5781222124003,4336232.589576887,NA,22.86,0.5673833333333334,19.950000000000003,80,19.013333333333335,10.87238,0.02543903885815173,0.02824387548979494
Erssjoen,Spring,FS,4,zoopl,Erssjoen_Spring_FS_4_zoopl,0.4929429549444457,9,2.187176712843277,-1.39065967870408,-1.37956212748608,0.143334426376033,-0.587149701196264,40.689262493461,16.961789286760695,0.584713562603722,22.86,0.5673833333333334,19.950000000000003,80,19.013333333333335,10.87238,0.02543903885815173,0.02824387548979494
Erssjoen,Spring,FS,6,bact,Erssjoen_Spring_FS_6_bact,0.731397530051647,44.583333333333336,11.58885681476398,-0.0806165957811093,-0.0807595302254908,0.0513388005922146,-0.110158153364783,4.5961216424756,NA,NA,22.476666666666667,0.5251333333333333,20.525,83,19.03333333333333,11.65776,0.023648104406003796,0.02506344025426594
Erssjoen,Spring,FS,6,phyto,Erssjoen_Spring_FS_6_phyto,0.7690369789108908,34.5,10.663557682857519,-0.315141184052854,-0.524235655038721,0.611729060979402,-0.0515753627425867,10.7065737526515,2490381.6184208356,NA,22.476666666666667,0.5251333333333333,20.525,83,19.03333333333333,11.65776,0.023648104406003796,0.02506344025426594
Erssjoen,Spring,FS,6,zoopl,Erssjoen_Spring_FS_6_zoopl,0.6175937637708668,8.666666666666666,3.153200184652457,-2.61366068020891,-2.23502230999808,-0.165173581817257,-0.847683857395673,67.0753963954598,8.856465330533107,0.54000053477735,22.476666666666667,0.5251333333333333,20.525,83,19.03333333333333,11.65776,0.023648104406003796,0.02506344025426594
Erssjoen,Spring,FS,9,bact,Erssjoen_Spring_FS_9_bact,0.6724990585076537,48.833333333333336,12.574774847049394,-0.0146935840232157,-0.102620787916706,0.0567053077353578,-0.0744249002009936,2.27585457718972,NA,NA,22.891666666666666,0.5344333333333333,20.415,88,18.946666666666665,9.98976,0.02350326829771902,0.02423607963135424
Erssjoen,Spring,FS,9,phyto,Erssjoen_Spring_FS_9_phyto,0.7873083409834147,44,13.513156349340937,-0.0622326031841961,-0.399304198920619,0.36895503924504103,-0.0418568574404314,5.11943654152548,1521893.5975760072,NA,22.891666666666666,0.5344333333333333,20.415,88,18.946666666666665,9.98976,0.02350326829771902,0.02423607963135424
Erssjoen,Spring,FS,9,zoopl,Erssjoen_Spring_FS_9_zoopl,0.4074497924858499,6.833333333333333,2.3597197171560134,-0.760847775319889,-2.85042194001726,1.44105996419521,-0.391434847684749,60.2752039098304,11.192718783907333,0.612649756997982,22.891666666666666,0.5344333333333333,20.415,88,18.946666666666665,9.98976,0.02350326829771902,0.02423607963135424
Erssjoen,Spring,S,12,bact,Erssjoen_Spring_S_12_bact,0.7377681980767254,46.458333333333336,12.569536711603753,-0.0106147204483945,-0.158190639071517,-0.0969915362032199,-0.0422326486883769,4.68018292386856,NA,NA,23.791666666666664,0.5405,20.205,85,19.01,8.29926,0.022810852970178267,0.022364828689470415
Erssjoen,Spring,S,12,phyto,Erssjoen_Spring_S_12_phyto,0.7891450363268033,36.666666666666664,12.587066016304808,-0.490007460706256,-0.0600271774267092,0.390502069248277,-0.131743239072812,5.1768048627285,8353404.744270896,NA,23.791666666666664,0.5405,20.205,85,19.01,8.29926,0.022810852970178267,0.022364828689470415
Erssjoen,Spring,S,12,zoopl,Erssjoen_Spring_S_12_zoopl,0.5925050756971052,10.833333333333334,3.2365162134548817,-0.132653516040858,-0.0975812027958388,2.67481130264204e-4,-0.104225235083188,4.40632661700683,40.051796708980675,0.65381037722192,23.791666666666664,0.5405,20.205,85,19.01,8.29926,0.022810852970178267,0.022364828689470415
Erssjoen,Spring,S,14,bact,Erssjoen_Spring_S_14_bact,0.7376169284494525,47.125,14.149866062647108,-0.704571919677842,-0.0702220249227049,-0.480563006186185,-0.106264771798497,9.62701112758529,NA,NA,23.026666666666667,0.5318166666666667,19.68,79,19.03333333333333,9.36006,0.023328014656147634,0.023082773675163832
Erssjoen,Spring,S,14,phyto,Erssjoen_Spring_S_14_phyto,0.832243724311875,38.666666666666664,14.159264600068513,-0.359075734512214,-0.05688724220896,-0.366572875243539,-0.0852763027455006,6.3531915682455,5536989.094317586,NA,23.026666666666667,0.5318166666666667,19.68,79,19.03333333333333,9.36006,0.023328014656147634,0.023082773675163832
Erssjoen,Spring,S,14,zoopl,Erssjoen_Spring_S_14_zoopl,0.5369290502938605,9.333333333333334,2.4515563772005917,-0.800417571070151,-0.171181836432489,0.712728094405134,-0.129495351602107,13.5321289126095,64.52229211678744,0.675258663799196,23.026666666666667,0.5318166666666667,19.68,79,19.03333333333333,9.36006,0.023328014656147634,0.023082773675163832
Erssjoen,Spring,S,3,bact,Erssjoen_Spring_S_3_bact,0.7341961650961161,43.666666666666664,13.026913262582623,-0.211161553892675,-0.131606893724938,0.277141382514043,-0.0227523916555394,4.69241198752405,NA,NA,21.523333333333333,0.5671833333333333,20.369999999999997,66,18.89666666666667,7.7639000000000005,0.026343877762095527,0.02731976339433445
Erssjoen,Spring,S,3,phyto,Erssjoen_Spring_S_3_phyto,0.8238202422271255,36.666666666666664,14.198772359715006,-0.166367568197791,-0.0175894909997804,0.0402434693039343,-0.0932221743922452,4.15789166191702,6654165.408299768,NA,21.523333333333333,0.5671833333333333,20.369999999999997,66,18.89666666666667,7.7639000000000005,0.026343877762095527,0.02731976339433445
Erssjoen,Spring,S,3,zoopl,Erssjoen_Spring_S_3_zoopl,0.541693383641629,9.833333333333334,2.766387955894963,-1.31148812671416,-0.0265696551845676,-0.992585892938872,-0.174067837261812,13.3379863511768,43.881657763431654,0.534030055260392,21.523333333333333,0.5671833333333333,20.369999999999997,66,18.89666666666667,7.7639000000000005,0.026343877762095527,0.02731976339433445
Erssjoen,Spring,S,5,bact,Erssjoen_Spring_S_5_bact,0.6981183446632575,48.375,12.581159793485632,-0.140734304918581,-0.0786431273191131,0.157278236409569,-4.43711902215092e-4,4.63648114969823,NA,NA,22.238333333333333,0.5196500000000001,20.509999999999998,95,19.025,8.9709,0.023342613217143843,0.024891438304122077
Erssjoen,Spring,S,5,phyto,Erssjoen_Spring_S_5_phyto,0.7716975987775003,39.166666666666664,11.631884465194304,-0.0622326031841961,-0.126229577058861,-0.170855638297914,-0.0183729496224234,2.14138104315246,6105763.315086896,NA,22.238333333333333,0.5196500000000001,20.509999999999998,95,19.025,8.9709,0.023342613217143843,0.024891438304122077
Erssjoen,Spring,S,5,zoopl,Erssjoen_Spring_S_5_zoopl,0.49914830206631966,10.666666666666666,2.4628147539269585,-0.255314578312822,-0.644054385120477,-0.630406877707084,-0.159475868647572,9.97624132747113,65.19533170822714,0.660652617911211,22.238333333333333,0.5196500000000001,20.509999999999998,95,19.025,8.9709,0.023342613217143843,0.024891438304122077
Erssjoen,Summer,C,1,bact,Erssjoen_Summer_C_1_bact,0.6635678898825986,63.21739130434783,12.790401211395979,NA,NA,NA,NA,NA,NA,NA,29.509999999999998,0.6234,18,80,15.3,25.91598,0.02117418419225904,0.0153423177694243
Erssjoen,Summer,C,1,phyto,Erssjoen_Summer_C_1_phyto,0.8029990634427047,58.5,18.673245161293433,NA,NA,NA,NA,NA,73050134.2983354,NA,29.509999999999998,0.6234,18,80,15.3,25.91598,0.02117418419225904,0.0153423177694243
Erssjoen,Summer,C,1,zoopl,Erssjoen_Summer_C_1_zoopl,0.42242486952920083,8.5,2.0505655759962584,NA,NA,NA,NA,NA,71.75490956165939,0.550191391173432,29.509999999999998,0.6234,18,80,15.3,25.91598,0.02117418419225904,0.0153423177694243
Erssjoen,Summer,C,10,bact,Erssjoen_Summer_C_10_bact,0.6591937020508132,50.608695652173914,10.444231235573689,NA,NA,NA,NA,NA,NA,NA,25.063333333333333,0.5969333333333333,17.935000000000002,69,15.45,18.38658,0.02412425845715615,0.0188910665149353
Erssjoen,Summer,C,10,phyto,Erssjoen_Summer_C_10_phyto,0.8109088318097063,47.833333333333336,16.632901076540783,NA,NA,NA,NA,NA,12296562.544727052,NA,25.063333333333333,0.5969333333333333,17.935000000000002,69,15.45,18.38658,0.02412425845715615,0.0188910665149353
Erssjoen,Summer,C,10,zoopl,Erssjoen_Summer_C_10_zoopl,0.4202355177884573,9,2.1724844167057134,NA,NA,NA,NA,NA,61.76462999571747,0.537069074013597,25.063333333333333,0.5969333333333333,17.935000000000002,69,15.45,18.38658,0.02412425845715615,0.0188910665149353
Erssjoen,Summer,C,16,bact,Erssjoen_Summer_C_16_bact,0.6907932666228687,53.458333333333336,12.756269043043792,NA,NA,NA,NA,NA,NA,NA,28.633333333333333,0.5969666666666666,18.15,81,15.433333333333334,22.85418,0.02091174863357381,0.015538073102202154
Erssjoen,Summer,C,16,phyto,Erssjoen_Summer_C_16_phyto,0.8217368961401325,49.833333333333336,17.845977777301783,NA,NA,NA,NA,NA,116988995.44100702,NA,28.633333333333333,0.5969666666666666,18.15,81,15.433333333333334,22.85418,0.02091174863357381,0.015538073102202154
Erssjoen,Summer,C,16,zoopl,Erssjoen_Summer_C_16_zoopl,0.45343873716829614,9.333333333333334,2.4024811703361033,NA,NA,NA,NA,NA,110.57323939292867,0.469361228135959,28.633333333333333,0.5969666666666666,18.15,81,15.433333333333334,22.85418,0.02091174863357381,0.015538073102202154
Erssjoen,Summer,C,7,bact,Erssjoen_Summer_C_7_bact,0.6574676113666946,58.17391304347826,11.917999912977624,NA,NA,NA,NA,NA,NA,NA,27.008333333333333,0.5799833333333333,18.035,85,15.4,23.71998,0.02162192550447481,0.018246945192906906
Erssjoen,Summer,C,7,phyto,Erssjoen_Summer_C_7_phyto,0.8064685910096272,57.666666666666664,17.864331158400216,NA,NA,NA,NA,NA,68022621.36240399,NA,27.008333333333333,0.5799833333333333,18.035,85,15.4,23.71998,0.02162192550447481,0.018246945192906906
Erssjoen,Summer,C,7,zoopl,Erssjoen_Summer_C_7_zoopl,0.40266791508759847,8.666666666666666,2.2129885049156015,NA,NA,NA,NA,NA,46.03766346553224,0.481635509832756,27.008333333333333,0.5799833333333333,18.035,85,15.4,23.71998,0.02162192550447481,0.018246945192906906
Erssjoen,Summer,F,11,bact,Erssjoen_Summer_F_11_bact,0.6978569347835715,59.91304347826087,13.354622953256566,-0.978858809024428,-0.435667111401005,-0.43383277607601,-0.190230805529165,9.83514946659092,NA,NA,26.924999999999997,0.5939333333333333,17.939999999999998,66,15.383333333333333,22.78788,0.02237727379904399,0.018599228567873584
Erssjoen,Summer,F,11,phyto,Erssjoen_Summer_F_11_phyto,0.798286271243541,55.666666666666664,16.348421336067254,-0.454211717234182,-0.331059607125918,-0.519228723518639,-0.110448801909018,6.26212850636679,53703486.54976514,NA,26.924999999999997,0.5939333333333333,17.939999999999998,66,15.383333333333333,22.78788,0.02237727379904399,0.018599228567873584
Erssjoen,Summer,F,11,zoopl,Erssjoen_Summer_F_11_zoopl,0.5045353215621962,8,2.506875357368118,-0.56949598728608,-2.12655464803808,1.36562094699949,-0.0245826179499911,38.8107728054455,19.029280044490914,0.517878717989503,26.924999999999997,0.5939333333333333,17.939999999999998,66,15.383333333333333,22.78788,0.02237727379904399,0.018599228567873584
Erssjoen,Summer,F,13,bact,Erssjoen_Summer_F_13_bact,0.6964804603390127,50.82608695652174,12.220442675662872,-1.45292223347534,-0.126350791549662,-1.16964575436432,-0.285293784272823,13.9674745180602,NA,NA,29.438333333333333,0.5844833333333334,18.025,80,15.358333333333334,27.4935,0.020090049146174693,0.01667677578145811
Erssjoen,Summer,F,13,phyto,Erssjoen_Summer_F_13_phyto,0.8058938228114082,48.333333333333336,15.46432421592716,-0.0824026835295422,-0.3610247617219,0.171074423320254,-0.0393158059004337,5.07113612029207,420797117.7310066,NA,29.438333333333333,0.5844833333333334,18.025,80,15.358333333333334,27.4935,0.020090049146174693,0.01667677578145811
